Time,HoTe,AwTe,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Ref,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HBP,ABP,HTTG,FTTG,TS,TST,TC,TF,TY,TR
19:45,Burton,Ipswich,0,1,A,0,0,D,B Toner,14,16,4,3,13,9,5,12,1,2,0,0,10,20,0,1,30,7,17,22,3,0
19:45,Charlton,Plymouth,5,1,H,3,0,H,S Purkiss,19,13,9,4,9,9,6,3,0,0,0,1,0,25,3,6,32,13,9,18,0,1
19:45,Exeter,Wycombe,3,1,H,2,0,H,J Busby,15,11,5,5,8,9,10,2,0,3,0,0,0,30,2,4,26,10,12,17,3,0
19:45,Fleetwood Town,Cheltenham,0,0,D,0,0,D,A Kitchen,14,15,5,2,9,8,6,5,7,3,0,0,70,30,0,0,29,7,11,17,10,0
19:45,Milton Keynes Dons,Port Vale,2,1,H,1,0,H,T Nield,9,11,5,3,9,14,4,4,1,1,0,0,10,10,1,3,20,8,8,23,2,0
19:45,Oxford,Lincoln,1,2,A,0,2,A,S Barrott,15,5,5,3,14,16,10,2,2,3,0,0,20,30,2,3,20,8,12,30,5,0
19:45,Peterboro,Sheffield Weds,2,0,H,0,0,D,J Oldham,20,9,6,2,7,12,9,7,1,2,0,1,10,45,0,2,29,8,16,19,3,1
19:45,Portsmouth,Cambridge,4,1,H,1,1,D,C Pollard,9,6,5,4,8,19,1,4,0,3,0,0,0,30,2,5,15,9,5,27,3,0
19:45,Shrewsbury,Derby,0,0,D,0,0,D,S Oldham,10,12,1,4,9,8,5,10,3,1,0,0,30,10,0,0,22,5,15,17,4,0
15:00,Barnsley,Wycombe,0,3,A,0,1,A,O Yates,12,14,5,8,8,12,7,5,3,2,0,0,30,20,1,3,26,13,12,20,5,0
15:00,Bolton,Sheffield Weds,0,2,A,0,2,A,C Breakspear,9,9,3,3,8,13,4,1,2,1,0,0,20,10,2,2,18,6,5,21,3,0
15:00,Burton,Port Vale,0,2,A,0,0,D,A Haines,11,12,3,7,9,6,7,6,0,0,0,0,0,0,0,2,23,10,13,15,0,0
15:00,Charlton,Cambridge,1,1,D,1,0,H,C Brook,15,10,5,4,8,4,8,4,1,2,0,0,10,20,1,2,25,9,12,12,3,0
15:00,Exeter,Cheltenham,0,1,A,0,0,D,R Lewis,16,4,6,3,13,8,12,0,0,4,0,0,0,40,0,1,20,9,12,21,4,0
15:00,Fleetwood Town,Derby,0,0,D,0,0,D,R Joyce,7,27,2,8,13,5,5,13,1,1,0,0,10,10,0,0,34,10,18,18,2,0
15:00,Forest Green,Plymouth,0,3,A,0,2,A,D Drysdale,10,8,6,5,10,9,6,2,1,1,0,0,10,10,2,3,18,11,8,19,2,0
15:00,Milton Keynes Dons,Accrington,1,1,D,1,0,H,T Reeves,10,16,4,4,15,16,2,5,2,4,0,0,20,40,1,2,26,8,7,31,6,0
15:00,Oxford,Morecambe,1,1,D,0,0,D,B Speedie,27,3,10,1,12,18,8,0,2,4,0,0,20,40,0,2,30,11,8,30,6,0
15:00,Peterboro,Lincoln,4,0,H,3,0,H,R Welch,14,4,10,1,12,12,4,5,1,2,0,0,10,20,3,4,18,11,9,24,3,0
15:00,Portsmouth,Bristol Rvs,3,1,H,1,0,H,G Ward,23,8,7,2,9,14,12,2,3,5,0,0,30,50,1,4,31,9,14,23,8,0
15:00,Shrewsbury,Ipswich,0,3,A,0,1,A,W Finnie,4,13,1,6,9,11,2,8,1,1,0,0,10,10,1,3,17,7,10,20,2,0
15:00,Accrington,Exeter,0,0,D,0,0,D,S Stockbridge,18,7,2,0,10,15,4,6,1,1,0,0,10,10,0,0,25,2,10,25,2,0
15:00,Bristol Rvs,Shrewsbury,1,1,D,0,0,D,S Purkiss,9,20,2,5,12,9,4,9,1,1,0,0,10,10,0,2,29,7,13,21,2,0
15:00,Cambridge,Burton,4,3,H,1,2,A,B Speedie,21,12,9,3,8,20,6,5,2,4,0,1,20,65,3,7,33,12,11,28,6,1
15:00,Cheltenham,Oxford,1,2,A,0,0,D,C Breakspear,7,14,4,5,12,10,3,6,4,3,1,1,65,55,0,3,21,9,9,22,7,2
15:00,Derby,Peterboro,2,1,H,0,0,D,B Madden,16,13,5,4,12,14,8,4,1,2,0,1,10,45,0,3,29,9,12,26,3,1
15:00,Ipswich,Barnsley,2,2,D,1,1,D,S Martin,12,9,7,4,13,15,4,2,2,4,0,0,20,40,2,4,21,11,6,28,6,0
15:00,Lincoln,Fleetwood Town,2,2,D,2,1,H,O Yates,6,19,4,9,11,15,3,6,3,4,0,0,30,40,3,4,25,13,9,26,7,0
15:00,Morecambe,Milton Keynes Dons,0,4,A,0,2,A,S Barrott,17,17,5,10,13,13,6,3,0,0,0,0,0,0,2,4,34,15,9,26,0,0
15:00,Plymouth,Bolton,2,0,H,1,0,H,W Finnie,9,14,4,4,9,10,2,10,2,1,0,0,20,10,1,2,23,8,12,19,3,0
15:00,Port Vale,Portsmouth,0,1,A,0,1,A,C Hicks,8,11,4,1,10,13,3,4,2,1,0,0,20,10,1,1,19,5,7,23,3,0
15:00,Sheffield Weds,Forest Green,5,0,H,4,0,H,S Mather,15,3,8,0,7,11,4,1,1,3,0,0,10,30,4,5,18,8,5,18,4,0
15:00,Wycombe,Charlton,1,1,D,1,1,D,D Rock,16,9,4,2,12,6,9,2,4,3,0,0,40,30,2,2,25,6,11,18,7,0
15:00,Accrington,Ipswich,0,2,A,0,0,D,A Backhouse,10,18,3,7,17,9,6,12,3,3,0,0,30,30,0,2,28,10,18,26,6,0
15:00,Bolton,Charlton,3,1,H,2,1,H,T Reeves,17,9,5,5,12,9,5,5,2,1,0,0,20,10,3,4,26,10,10,21,3,0
15:00,Bristol Rvs,Morecambe,2,2,D,1,1,D,D Whitestone,23,8,7,4,10,14,11,2,2,1,0,0,20,10,2,4,31,11,13,24,3,0
15:00,Cambridge,Lincoln,2,0,H,2,0,H,S Allison,9,6,2,4,9,10,4,1,0,1,0,0,0,10,2,2,15,6,5,19,1,0
15:00,Derby,Plymouth,2,3,A,2,0,H,O Yates,12,13,3,6,11,9,4,6,1,1,0,0,10,10,2,5,25,9,10,20,2,0
15:00,Exeter,Milton Keynes Dons,1,0,H,0,0,D,B Toner,15,4,4,3,9,8,8,0,1,1,0,0,10,10,0,1,19,7,8,17,2,0
15:00,Fleetwood Town,Wycombe,1,1,D,0,1,A,J Oldham,20,7,5,5,10,8,12,2,1,1,0,1,10,35,1,2,27,10,14,18,2,1
15:00,Forest Green,Shrewsbury,0,2,A,0,1,A,P Wright,14,5,6,4,11,16,6,5,3,2,0,0,30,20,1,2,19,10,11,27,5,0
15:00,Oxford,Burton,2,1,H,0,0,D,B Madden,8,9,4,1,9,13,4,6,1,2,0,0,10,20,0,3,17,5,10,22,3,0
15:00,Port Vale,Cheltenham,2,2,D,2,1,H,R Welch,10,6,3,2,7,10,2,1,0,0,0,0,0,0,3,4,16,5,3,17,0,0
15:00,Portsmouth,Peterboro,2,1,H,1,1,D,S Barrott,13,10,2,3,13,13,1,7,2,1,0,0,20,10,2,3,23,5,8,26,3,0
15:00,Sheffield Weds,Barnsley,0,2,A,0,1,A,J Smith,11,14,3,5,13,11,10,1,2,4,0,0,20,40,1,2,25,8,11,24,6,0
19:45,Forest Green,Accrington,2,1,H,1,0,H,A Woolmer,12,17,5,4,7,21,1,8,3,1,0,0,30,10,1,3,29,9,9,28,4,0
19:45,Barnsley,Port Vale,1,1,D,1,0,H,T Parsons,17,15,5,4,15,7,9,7,4,0,0,0,40,0,1,2,32,9,16,22,4,0
19:45,Burton,Portsmouth,0,2,A,0,0,D,R Lewis,9,13,1,2,13,10,4,4,2,1,0,0,20,10,0,2,22,3,8,23,3,0
19:45,Charlton,Forest Green,1,1,D,1,1,D,J Busby,17,9,6,2,15,10,4,6,2,3,1,0,45,30,2,2,26,8,10,25,5,1
19:45,Cheltenham,Cambridge,2,1,H,0,1,A,K Stroud,13,8,5,2,10,9,6,3,3,2,0,0,30,20,1,3,21,7,9,19,5,0
19:45,Ipswich,Bristol Rvs,2,0,H,1,0,H,A Young,19,5,7,3,12,11,7,1,3,1,0,2,30,60,1,2,24,10,8,23,4,2
19:45,Lincoln,Derby,2,0,H,1,0,H,T Kirk,11,10,4,5,9,9,4,4,3,2,0,0,30,20,1,2,21,9,8,18,5,0
19:45,Milton Keynes Dons,Bolton,0,2,A,0,1,A,C Pollard,4,9,0,4,12,14,3,5,1,1,0,0,10,10,1,2,13,4,8,26,2,0
19:45,Morecambe,Sheffield Weds,0,3,A,0,0,D,A Kitchen,4,29,1,11,7,2,3,9,0,1,0,0,0,10,0,3,33,12,12,9,1,0
19:45,Peterboro,Fleetwood Town,0,1,A,0,1,A,W Finnie,19,8,5,3,12,12,11,5,3,2,0,0,30,20,1,1,27,8,16,24,5,0
19:45,Plymouth,Oxford,1,0,H,0,0,D,C Hicks,22,8,5,1,11,14,8,3,1,2,0,0,10,20,0,1,30,6,11,25,3,0
19:45,Shrewsbury,Exeter,3,2,H,2,2,D,M Woods,18,15,7,5,7,7,5,10,0,1,0,0,0,10,4,5,33,12,15,14,1,0
19:45,Wycombe,Accrington,1,0,H,1,0,H,D Drysdale,13,18,7,4,15,6,3,11,1,2,0,0,10,20,1,1,31,11,14,21,3,0
15:00,Accrington,Cheltenham,1,0,H,1,0,H,S Martin,13,11,3,1,8,14,6,4,3,2,0,0,30,20,1,1,24,4,10,22,5,0
15:00,Bolton,Peterboro,1,0,H,0,0,D,C Brook,7,3,3,0,17,16,6,4,4,3,0,0,40,30,0,1,10,3,10,33,7,0
15:00,Bristol Rvs,Lincoln,3,6,A,1,3,A,T Nield,15,13,7,8,9,10,9,5,2,0,0,0,20,0,4,9,28,15,14,19,2,0
15:00,Cambridge,Barnsley,0,3,A,0,1,A,D Bourne,9,10,4,5,6,11,3,5,2,2,0,1,20,45,1,3,19,9,8,17,4,1
15:00,Derby,Wycombe,2,1,H,0,1,A,S Barrott,26,12,12,5,4,12,8,5,1,2,0,0,10,20,1,3,38,17,13,16,3,0
15:00,Exeter,Burton,0,2,A,0,0,D,N Hair,15,17,2,5,12,15,5,7,2,4,0,0,20,40,0,2,32,7,12,27,6,0
15:00,Fleetwood Town,Charlton,1,1,D,1,0,H,S Mather,14,7,2,3,12,14,6,2,1,1,0,0,10,10,1,2,21,5,8,26,2,0
15:00,Forest Green,Morecambe,1,2,A,1,1,D,O Yates,9,15,4,8,9,14,9,7,2,1,0,0,20,10,2,3,24,12,16,23,3,0
15:00,Oxford,Milton Keynes Dons,1,2,A,0,1,A,A Kitchen,19,6,5,4,11,10,5,2,0,1,0,0,0,10,1,3,25,9,7,21,1,0
15:00,Port Vale,Shrewsbury,2,1,H,1,1,D,B Speedie,12,7,3,1,11,12,6,2,2,3,0,0,20,30,2,3,19,4,8,23,5,0
15:00,Portsmouth,Plymouth,2,2,D,1,0,H,J Bell,12,8,6,4,10,8,2,3,4,1,0,1,40,35,1,4,20,10,5,18,5,1
15:00,Sheffield Weds,Ipswich,2,2,D,0,1,A,P Wright,11,11,2,4,9,20,3,2,2,6,0,0,20,60,1,4,22,6,5,29,8,0
12:30,Forest Green,Exeter,0,4,A,0,3,A,B Speedie,8,13,3,6,10,10,3,8,3,1,0,0,30,10,3,4,21,9,11,20,4,0
15:00,Barnsley,Charlton,3,1,H,1,0,H,A Herczeg,9,12,3,1,12,9,4,8,0,0,0,0,0,0,1,4,21,4,12,21,0,0
15:00,Bristol Rvs,Accrington,0,1,A,0,0,D,L Swabey,14,15,3,4,9,15,4,11,2,3,0,0,20,30,0,1,29,7,15,24,5,0
15:00,Morecambe,Cambridge,1,2,A,1,1,D,B Madden,8,20,4,6,18,5,0,13,1,0,0,0,10,0,2,3,28,10,13,23,1,0
15:00,Peterboro,Port Vale,3,0,H,2,0,H,A Backhouse,23,9,6,1,5,6,5,3,0,3,0,0,0,30,2,3,32,7,8,11,3,0
15:00,Sheffield Weds,Wycombe,3,1,H,2,1,H,M Donohue,10,7,7,4,10,13,12,5,0,2,0,0,0,20,3,4,17,11,17,23,2,0
15:00,Shrewsbury,Burton,2,1,H,1,0,H,T Kirk,6,17,2,7,7,6,3,9,1,1,0,0,10,10,1,3,23,9,12,13,2,0
12:30,Plymouth,Ipswich,2,1,H,0,1,A,S Oldham,12,17,5,7,9,16,5,4,0,4,0,0,0,40,1,3,29,12,9,25,4,0
15:00,Accrington,Morecambe,3,1,H,0,0,D,J Oldham,11,8,5,2,8,12,6,4,2,4,0,1,20,65,0,4,19,7,10,20,6,1
15:00,Bolton,Lincoln,2,0,H,1,0,H,N Hair,9,7,5,2,9,13,6,5,3,2,0,0,30,20,1,2,16,7,11,22,5,0
15:00,Burton,Forest Green,3,2,H,1,0,H,S Gill,14,8,6,3,10,7,9,4,1,0,1,0,35,0,1,5,22,9,13,17,1,1
15:00,Cambridge,Derby,0,2,A,0,1,A,S Mather,5,13,1,3,8,8,2,2,0,1,0,0,0,10,1,2,18,4,4,16,1,0
15:00,Charlton,Oxford,1,1,D,0,1,A,R Madley,11,11,4,3,8,16,1,2,3,1,0,0,30,10,1,2,22,7,3,24,4,0
15:00,Cheltenham,Shrewsbury,2,0,H,1,0,H,C Brook,10,4,3,0,17,11,4,2,1,1,0,0,10,10,1,2,14,3,6,28,2,0
15:00,Exeter,Bristol Rvs,2,2,D,0,0,D,D Bourne,10,9,4,4,11,15,6,3,2,2,0,0,20,20,0,4,19,8,9,26,4,0
15:00,Fleetwood Town,Barnsley,0,1,A,0,0,D,S Barrott,4,12,1,4,12,9,5,5,4,1,0,0,40,10,0,1,16,5,10,21,5,0
15:00,Ipswich,Portsmouth,3,2,H,1,1,D,C Breakspear,18,7,6,3,13,12,8,4,1,2,0,0,10,20,2,5,25,9,12,25,3,0
15:00,Milton Keynes Dons,Peterboro,2,3,A,0,2,A,O Yates,7,20,4,9,15,13,5,9,3,1,0,0,30,10,2,5,27,13,14,28,4,0
15:00,Port Vale,Sheffield Weds,0,1,A,0,0,D,C Pollard,12,10,3,3,14,12,7,5,3,1,0,0,30,10,0,1,22,6,12,26,4,0
15:00,Wycombe,Plymouth,0,1,A,0,1,A,J Busby,18,17,6,3,12,6,12,7,0,1,0,0,0,10,1,1,35,9,19,18,1,0
19:45,Burton,Fleetwood Town,0,1,A,0,1,A,C Breakspear,14,15,3,4,14,11,8,5,1,2,0,0,10,20,1,1,29,7,13,25,3,0
19:45,Cheltenham,Bolton,1,0,H,0,0,D,G Ward,14,3,5,0,8,7,10,5,2,2,0,0,20,20,0,1,17,5,15,15,4,0
19:45,Ipswich,Cambridge,3,0,H,0,0,D,R Lewis,12,4,5,0,10,8,4,1,1,0,0,0,10,0,0,3,16,5,5,18,1,0
19:45,Plymouth,Sheffield Weds,2,1,H,1,1,D,A Davies,24,13,8,6,4,15,7,5,2,1,0,0,20,10,2,3,37,14,12,19,3,0
15:00,Barnsley,Exeter,0,2,A,0,1,A,M Coy,15,9,4,3,5,7,7,4,0,1,0,0,0,10,1,2,24,7,11,12,1,0
15:00,Bristol Rvs,Cambridge,2,1,H,1,1,D,B Toner,15,17,6,5,7,11,7,4,4,2,0,0,40,20,2,3,32,11,11,18,6,0
15:00,Derby,Port Vale,1,2,A,1,0,H,S Allison,13,20,3,3,15,13,7,7,1,3,1,0,35,30,1,3,33,6,14,28,4,1
15:00,Forest Green,Bolton,1,0,H,1,0,H,M Edwards,6,10,4,2,13,10,2,10,4,0,0,0,40,0,1,1,16,6,12,23,4,0
15:00,Lincoln,Charlton,0,0,D,0,0,D,R Lewis,6,4,1,1,12,10,10,6,1,1,0,0,10,10,0,0,10,2,16,22,2,0
15:00,Morecambe,Ipswich,1,2,A,1,0,H,T Kirk,7,17,2,6,22,9,2,4,5,1,0,0,50,10,1,3,24,8,6,31,6,0
15:00,Oxford,Wycombe,0,1,A,0,1,A,K Stroud,29,6,5,2,10,12,11,3,2,3,0,0,20,30,1,1,35,7,14,22,5,0
15:00,Peterboro,Burton,1,1,D,0,0,D,S Stockbridge,25,9,3,4,6,9,8,2,0,1,0,0,0,10,0,2,34,7,10,15,1,0
15:00,Plymouth,Accrington,3,0,H,1,0,H,N Hair,14,11,5,3,15,17,4,5,4,3,1,1,65,55,1,3,25,8,9,32,7,2
15:00,Portsmouth,Fleetwood Town,1,1,D,1,1,D,J Oldham,18,5,2,2,15,19,6,5,2,5,0,0,20,50,2,2,23,4,11,34,7,0
15:00,Sheffield Weds,Cheltenham,3,0,H,1,0,H,B Speedie,24,6,9,3,8,9,7,2,0,4,0,0,0,40,1,3,30,12,9,17,4,0
15:00,Shrewsbury,Milton Keynes Dons,2,1,H,2,0,H,A Woolmer,10,13,5,2,7,12,7,12,1,2,0,1,10,45,2,3,23,7,19,19,3,1
19:45,Charlton,Exeter,4,2,H,2,1,H,C Hicks,15,12,6,4,8,9,4,6,1,0,0,0,10,0,3,6,27,10,10,17,1,0
19:45,Milton Keynes Dons,Bristol Rvs,0,1,A,0,0,D,S Oldham,4,13,1,3,16,13,0,6,3,2,0,0,30,20,0,1,17,4,6,29,5,0
19:45,Peterboro,Forest Green,4,1,H,2,1,H,D Handley,21,8,7,2,16,12,7,5,1,1,0,0,10,10,3,5,29,9,12,28,2,0
15:00,Accrington,Derby,0,3,A,0,2,A,W Finnie,8,14,1,7,7,14,5,6,1,2,0,0,10,20,2,3,22,8,11,21,3,0
15:00,Bolton,Barnsley,0,0,D,0,0,D,D Rock,7,6,1,2,9,11,8,2,3,2,0,0,30,20,0,0,13,3,10,20,5,0
15:00,Burton,Morecambe,1,1,D,1,0,H,D Handley,15,6,3,4,6,14,6,2,0,5,0,0,0,50,1,2,21,7,8,20,5,0
15:00,Cambridge,Sheffield Weds,0,2,A,0,1,A,C Boyeson,11,15,1,8,9,17,6,6,1,3,0,0,10,30,1,2,26,9,12,26,4,0
15:00,Cheltenham,Bristol Rvs,1,4,A,0,4,A,S Barrott,10,5,4,4,10,6,7,2,0,1,0,0,0,10,4,5,15,8,9,16,1,0
15:00,Exeter,Oxford,2,4,A,0,3,A,T Kirk,10,19,3,9,10,12,5,4,3,1,0,0,30,10,3,6,29,12,9,22,4,0
15:00,Fleetwood Town,Shrewsbury,0,1,A,0,1,A,T Parsons,22,10,7,2,17,11,7,2,4,5,0,0,40,50,1,1,32,9,9,28,9,0
15:00,Ipswich,Lincoln,0,1,A,0,1,A,A Davies,33,3,5,2,2,9,14,4,1,0,0,0,10,0,1,1,36,7,18,11,1,0
15:00,Milton Keynes Dons,Plymouth,1,4,A,0,3,A,S Allison,10,16,3,7,8,8,1,3,2,0,0,0,20,0,3,5,26,10,4,16,2,0
15:00,Port Vale,Forest Green,2,2,D,0,2,A,M Woods,20,9,7,3,8,15,13,2,3,5,0,0,30,50,2,4,29,10,15,23,8,0
15:00,Wycombe,Peterboro,3,1,H,1,1,D,C Breakspear,15,13,4,7,17,8,4,5,2,0,0,0,20,0,2,4,28,11,9,25,2,0
20:00,Charlton,Portsmouth,3,0,H,2,0,H,D Whitestone,11,10,6,3,16,7,8,8,3,1,0,1,30,35,2,3,21,9,16,23,4,1
20:00,Ipswich,Derby,1,0,H,0,0,D,L Swabey,16,5,3,0,13,15,11,3,2,2,0,0,20,20,0,1,21,3,14,28,4,0
13:00,Lincoln,Sheffield Weds,1,1,D,0,1,A,A Young,6,17,3,3,10,11,3,6,2,2,0,0,20,20,1,2,23,6,9,21,4,0
15:00,Accrington,Bolton,2,3,A,1,0,H,B Madden,13,17,5,7,17,12,4,7,4,1,0,0,40,10,1,5,30,12,11,29,5,0
15:00,Bristol Rvs,Plymouth,2,2,D,0,2,A,C Pollard,17,10,6,3,10,14,8,7,1,4,0,0,10,40,2,4,27,9,15,24,5,0
15:00,Burton,Cheltenham,1,0,H,0,0,D,P Wright,16,4,5,1,8,13,6,1,1,2,0,0,10,20,0,1,20,6,7,21,3,0
15:00,Cambridge,Port Vale,0,1,A,0,0,D,T Kirk,8,10,0,4,12,9,4,6,1,3,0,0,10,30,0,1,18,4,10,21,4,0
15:00,Exeter,Fleetwood Town,2,1,H,1,1,D,T Nield,8,13,5,3,9,8,3,5,0,1,0,0,0,10,2,3,21,8,8,17,1,0
15:00,Forest Green,Portsmouth,0,1,A,0,1,A,W Finnie,9,16,1,5,14,10,3,7,3,2,0,0,30,20,1,1,25,6,10,24,5,0
15:00,Milton Keynes Dons,Wycombe,0,1,A,0,1,A,O Langford,14,11,7,4,8,9,6,2,1,1,0,0,10,10,1,1,25,11,8,17,2,0
15:00,Morecambe,Barnsley,1,0,H,1,0,H,S Mather,5,14,1,3,11,7,3,6,3,2,0,0,30,20,1,1,19,4,9,18,5,0
15:00,Oxford,Peterboro,1,2,A,0,2,A,A Woolmer,12,8,2,4,20,16,6,4,3,3,1,0,55,30,2,3,20,6,10,36,6,1
15:00,Shrewsbury,Charlton,0,1,A,0,0,D,S Stockbridge,9,17,2,4,15,8,9,4,1,3,0,0,10,30,0,1,26,6,13,23,4,0
19:45,Barnsley,Lincoln,0,1,A,0,1,A,J Oldham,13,7,2,1,9,8,6,2,2,1,0,0,20,10,1,1,20,3,8,17,3,0
19:45,Bolton,Burton,2,1,H,0,0,D,S Allison,16,13,6,4,10,16,6,8,2,1,0,0,20,10,0,3,29,10,14,26,3,0
19:45,Charlton,Milton Keynes Dons,0,2,A,0,0,D,N Hair,7,8,1,6,13,10,1,2,0,0,1,0,25,0,0,2,15,7,3,23,0,1
19:45,Cheltenham,Morecambe,1,0,H,1,0,H,S Oldham,17,5,5,1,7,13,3,2,0,3,0,0,0,30,1,1,22,6,5,20,3,0
19:45,Derby,Exeter,0,0,D,0,0,D,A Herczeg,10,4,3,1,9,11,8,4,2,3,0,0,20,30,0,0,14,4,12,20,5,0
19:45,Fleetwood Town,Forest Green,1,1,D,0,1,A,A Backhouse,17,11,4,4,12,9,8,3,2,2,0,0,20,20,1,2,28,8,11,21,4,0
19:45,Peterboro,Accrington,3,1,H,1,1,D,C Hicks,14,18,6,5,11,19,7,3,2,4,0,0,20,40,2,4,32,11,10,30,6,0
19:45,Plymouth,Shrewsbury,2,1,H,0,1,A,A Woolmer,17,14,5,3,9,9,9,5,1,2,0,0,10,20,1,3,31,8,14,18,3,0
19:45,Port Vale,Ipswich,2,3,A,1,2,A,A Kitchen,10,14,3,7,12,14,4,6,0,0,0,0,0,0,3,5,24,10,10,26,0,0
19:45,Portsmouth,Oxford,1,1,D,0,1,A,S Purkiss,19,10,4,2,9,21,6,5,1,3,0,1,10,55,1,2,29,6,11,30,4,1
19:45,Wycombe,Cambridge,2,3,A,1,2,A,P Wright,22,10,6,5,12,9,11,2,2,2,0,0,20,20,3,5,32,11,13,21,4,0
20:00,Sheffield Weds,Bristol Rvs,1,1,D,1,0,H,O Langford,22,10,6,5,10,10,7,1,1,1,0,0,10,10,1,2,32,11,8,20,2,0
15:00,Barnsley,Forest Green,2,0,H,1,0,H,B Madden,18,3,6,0,15,10,9,3,1,0,0,0,10,0,1,2,21,6,12,25,1,0
15:00,Bolton,Oxford,1,3,A,0,1,A,O Yates,10,12,3,5,13,18,4,4,2,5,0,0,20,50,1,4,22,8,8,31,7,0
15:00,Charlton,Ipswich,4,4,D,0,1,A,J Smith,9,18,7,5,14,20,1,5,2,5,0,0,20,50,1,8,27,12,6,34,7,0
15:00,Cheltenham,Milton Keynes Dons,0,0,D,0,0,D,D Drysdale,14,15,3,8,7,8,3,6,1,3,0,0,10,30,0,0,29,11,9,15,4,0
15:00,Derby,Bristol Rvs,4,2,H,4,2,H,M Coy,16,10,5,6,14,8,7,4,4,1,0,0,40,10,6,6,26,11,11,22,5,0
15:00,Fleetwood Town,Accrington,3,0,H,0,0,D,G Eltringham,12,15,4,2,10,9,9,5,3,1,0,0,30,10,0,3,27,6,14,19,4,0
15:00,Peterboro,Cambridge,1,0,H,1,0,H,S Oldham,19,10,3,4,9,15,6,0,1,3,0,0,10,30,1,1,29,7,6,24,4,0
15:00,Port Vale,Lincoln,1,0,H,0,0,D,S Gill,16,2,5,1,7,8,8,4,3,2,0,0,30,20,0,1,18,6,12,15,5,0
15:00,Portsmouth,Shrewsbury,1,1,D,1,1,D,T Reeves,16,4,3,1,14,10,7,1,1,0,0,0,10,0,2,2,20,4,8,24,1,0
15:00,Sheffield Weds,Burton,4,2,H,2,0,H,D Rock,16,11,7,4,9,7,7,1,0,0,0,0,0,0,2,6,27,11,8,16,0,0
15:00,Wycombe,Morecambe,1,1,D,1,0,H,A Young,14,16,4,5,11,7,13,3,2,3,0,0,20,30,1,2,30,9,16,18,5,0
20:00,Plymouth,Exeter,4,2,H,1,1,D,C Breakspear,10,10,5,5,4,10,6,7,0,0,0,0,0,0,2,6,20,10,13,14,0,0
19:45,Lincoln,Accrington,1,1,D,0,0,D,R Joyce,9,10,7,3,9,11,7,8,3,4,0,0,30,40,0,2,19,10,15,20,7,0
19:45,Morecambe,Derby,1,1,D,1,0,H,M Edwards,10,27,5,11,9,5,3,11,2,2,0,0,20,20,1,2,37,16,14,14,4,0
19:45,Oxford,Fleetwood Town,1,1,D,0,1,A,A Young,21,10,6,6,12,9,7,3,3,3,0,0,30,30,1,2,31,12,10,21,6,0
19:45,Wycombe,Port Vale,2,2,D,1,1,D,R Lewis,13,12,5,4,14,13,6,4,2,1,0,0,20,10,2,4,25,9,10,27,3,0
19:45,Shrewsbury,Oxford,1,1,D,0,1,A,M Woods,12,11,5,5,14,12,12,0,3,2,0,0,30,20,1,2,23,10,12,26,5,0
15:00,Accrington,Sheffield Weds,0,1,A,0,1,A,C Breakspear,9,18,4,5,9,13,3,8,1,3,0,0,10,30,1,1,27,9,11,22,4,0
15:00,Bristol Rvs,Fleetwood Town,2,2,D,0,1,A,B Madden,13,13,3,5,15,14,8,2,4,2,0,0,40,20,1,4,26,8,10,29,6,0
15:00,Burton,Charlton,3,3,D,2,2,D,W Finnie,25,12,10,4,10,9,12,4,1,0,0,0,10,0,4,6,37,14,16,19,1,0
15:00,Cambridge,Bolton,0,0,D,0,0,D,D Drysdale,10,14,5,1,10,15,9,5,2,4,0,1,20,65,0,0,24,6,14,25,6,1
15:00,Exeter,Peterboro,3,2,H,1,1,D,T Reeves,6,16,4,7,9,9,4,4,3,0,0,0,30,0,2,5,22,11,8,18,3,0
15:00,Forest Green,Wycombe,0,2,A,0,2,A,S Purkiss,14,16,1,4,8,21,6,6,4,3,0,0,40,30,2,2,30,5,12,29,7,0
15:00,Ipswich,Cheltenham,1,1,D,1,1,D,G Eltringham,29,3,4,1,9,6,15,0,1,3,0,0,10,30,2,2,32,5,15,15,4,0
15:00,Lincoln,Plymouth,1,1,D,1,1,D,C Hicks,17,16,8,7,10,15,3,5,0,3,0,0,0,30,2,2,33,15,8,25,3,0
15:00,Milton Keynes Dons,Derby,1,3,A,1,1,D,J Linington,13,8,4,3,7,12,6,9,3,3,0,0,30,30,2,4,21,7,15,19,6,0
15:00,Morecambe,Portsmouth,1,1,D,1,0,H,A Herczeg,15,14,4,5,13,12,5,8,3,3,0,0,30,30,1,2,29,9,13,25,6,0
15:00,Oxford,Port Vale,4,0,H,2,0,H,D Rock,21,14,8,2,17,10,3,9,1,3,0,0,10,30,2,4,35,10,12,27,4,0
15:00,Shrewsbury,Barnsley,0,1,A,0,1,A,C Pollard,9,14,1,2,6,10,6,3,5,2,0,0,50,20,1,1,23,3,9,16,7,0
20:00,Portsmouth,Derby,0,0,D,0,0,D,B Speedie,10,13,1,3,16,12,2,5,2,4,0,0,20,40,0,0,23,4,7,28,6,0
12:00,Exeter,Ipswich,0,2,A,0,1,A,A Young,7,13,1,6,6,8,6,7,1,2,0,0,10,20,1,2,20,7,13,14,3,0
